HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2021-04-16T21:00:00+00:00,2021-04-16T23:00:00,DK1,359.96,48.4
2021-04-16T22:00:00+00:00,2021-04-17T00:00:00,DK1,481.16,64.7
2021-04-16T23:00:00+00:00,2021-04-17T01:00:00,DK1,392.89,52.83
2021-04-17T00:00:00+00:00,2021-04-17T02:00:00,DK1,414.45,55.73
2021-04-17T01:00:00+00:00,2021-04-17T03:00:00,DK1,408.35,54.91
2021-04-17T02:00:00+00:00,2021-04-17T04:00:00,DK1,412.59,55.48
2021-04-17T03:00:00+00:00,2021-04-17T05:00:00,DK1,424.94,57.14
2021-04-17T04:00:00+00:00,2021-04-17T06:00:00,DK1,481.53,64.75
2021-04-17T05:00:00+00:00,2021-04-17T07:00:00,DK1,481.53,64.75
2021-04-17T06:00:00+00:00,2021-04-17T08:00:00,DK1,544.23,73.18
2021-04-17T07:00:00+00:00,2021-04-17T09:00:00,DK1,481.31,64.72
2021-04-17T08:00:00+00:00,2021-04-17T10:00:00,DK1,408.95,54.99
2021-04-17T09:00:00+00:00,2021-04-17T11:00:00,DK1,392.22,52.74
2021-04-17T10:00:00+00:00,2021-04-17T12:00:00,DK1,369.98,49.75
2021-04-17T11:00:00+00:00,2021-04-17T13:00:00,DK1,356.3,47.91
2021-04-17T12:00:00+00:00,2021-04-17T14:00:00,DK1,359.35,48.32
2021-04-17T13:00:00+00:00,2021-04-17T15:00:00,DK1,359.72,48.37
2021-04-17T14:00:00+00:00,2021-04-17T16:00:00,DK1,350.87,47.18
2021-04-17T15:00:00+00:00,2021-04-17T17:00:00,DK1,396.9,53.37
2021-04-17T16:00:00+00:00,2021-04-17T18:00:00,DK1,446.06,59.98
2021-04-17T17:00:00+00:00,2021-04-17T19:00:00,DK1,553.89,74.48
2021-04-17T18:00:00+00:00,2021-04-17T20:00:00,DK1,583.57,78.47
2021-04-17T19:00:00+00:00,2021-04-17T21:00:00,DK1,492.76,66.26
2021-04-17T20:00:00+00:00,2021-04-17T22:00:00,DK1,481.9,64.8
2021-04-17T21:00:00+00:00,2021-04-17T23:00:00,DK1,428.58,57.63
2021-04-17T22:00:00+00:00,2021-04-18T00:00:00,DK1,479.49,64.48
2021-04-17T23:00:00+00:00,2021-04-18T01:00:00,DK1,465.14,62.55
2021-04-18T00:00:00+00:00,2021-04-18T02:00:00,DK1,462.31,62.17
2021-04-18T01:00:00+00:00,2021-04-18T03:00:00,DK1,461.79,62.1
2021-04-18T02:00:00+00:00,2021-04-18T04:00:00,DK1,453.76,61.02
2021-04-18T03:00:00+00:00,2021-04-18T05:00:00,DK1,450.42,60.57
2021-04-18T04:00:00+00:00,2021-04-18T06:00:00,DK1,450.19,60.54
2021-04-18T05:00:00+00:00,2021-04-18T07:00:00,DK1,465.66,62.62
2021-04-18T06:00:00+00:00,2021-04-18T08:00:00,DK1,479.79,64.52
2021-04-18T07:00:00+00:00,2021-04-18T09:00:00,DK1,472.73,63.57
2021-04-18T08:00:00+00:00,2021-04-18T10:00:00,DK1,445.51,59.91
2021-04-18T09:00:00+00:00,2021-04-18T11:00:00,DK1,413.16,55.56
2021-04-18T10:00:00+00:00,2021-04-18T12:00:00,DK1,409,55
2021-04-18T11:00:00+00:00,2021-04-18T13:00:00,DK1,377.02,50.7
2021-04-18T12:00:00+00:00,2021-04-18T14:00:00,DK1,362,48.68
2021-04-18T13:00:00+00:00,2021-04-18T15:00:00,DK1,357.98,48.14
2021-04-18T14:00:00+00:00,2021-04-18T16:00:00,DK1,368.39,49.54
2021-04-18T15:00:00+00:00,2021-04-18T17:00:00,DK1,405.65,54.55
2021-04-18T16:00:00+00:00,2021-04-18T18:00:00,DK1,483.29,64.99
2021-04-18T17:00:00+00:00,2021-04-18T19:00:00,DK1,565.75,76.08
2021-04-18T18:00:00+00:00,2021-04-18T20:00:00,DK1,601.82,80.93
2021-04-18T19:00:00+00:00,2021-04-18T21:00:00,DK1,588.73,79.17
2021-04-18T20:00:00+00:00,2021-04-18T22:00:00,DK1,541.96,72.88
2021-04-18T21:00:00+00:00,2021-04-18T23:00:00,DK1,392.86,52.83
2021-04-18T22:00:00+00:00,2021-04-19T00:00:00,DK1,448.71,60.34
2021-04-18T23:00:00+00:00,2021-04-19T01:00:00,DK1,413.31,55.58
2021-04-19T00:00:00+00:00,2021-04-19T02:00:00,DK1,413.24,55.57
2021-04-19T01:00:00+00:00,2021-04-19T03:00:00,DK1,399.48,53.72
2021-04-19T02:00:00+00:00,2021-04-19T04:00:00,DK1,415.24,55.84
2021-04-19T03:00:00+00:00,2021-04-19T05:00:00,DK1,489.68,65.85
2021-04-19T04:00:00+00:00,2021-04-19T06:00:00,DK1,631.34,84.9
2021-04-19T05:00:00+00:00,2021-04-19T07:00:00,DK1,733.67,98.66
2021-04-19T06:00:00+00:00,2021-04-19T08:00:00,DK1,871.39,117.18
2021-04-19T07:00:00+00:00,2021-04-19T09:00:00,DK1,764.3,102.78
2021-04-19T08:00:00+00:00,2021-04-19T10:00:00,DK1,489.83,65.87
2021-04-19T09:00:00+00:00,2021-04-19T11:00:00,DK1,469.01,63.07
2021-04-19T10:00:00+00:00,2021-04-19T12:00:00,DK1,400.74,53.89
2021-04-19T11:00:00+00:00,2021-04-19T13:00:00,DK1,413.09,55.55
2021-04-19T12:00:00+00:00,2021-04-19T14:00:00,DK1,359.02,48.28
2021-04-19T13:00:00+00:00,2021-04-19T15:00:00,DK1,379.25,51
2021-04-19T14:00:00+00:00,2021-04-19T16:00:00,DK1,412.19,55.43
2021-04-19T15:00:00+00:00,2021-04-19T17:00:00,DK1,493.25,66.33
2021-04-19T16:00:00+00:00,2021-04-19T18:00:00,DK1,632.38,85.04
2021-04-19T17:00:00+00:00,2021-04-19T19:00:00,DK1,739.24,99.41
2021-04-19T18:00:00+00:00,2021-04-19T20:00:00,DK1,743.63,100
2021-04-19T19:00:00+00:00,2021-04-19T21:00:00,DK1,665.55,89.5
2021-04-19T20:00:00+00:00,2021-04-19T22:00:00,DK1,489.83,65.87
2021-04-19T21:00:00+00:00,2021-04-19T23:00:00,DK1,396.06,53.26
2021-04-19T22:00:00+00:00,2021-04-20T00:00:00,DK1,418.58,56.29
2021-04-19T23:00:00+00:00,2021-04-20T01:00:00,DK1,451.15,60.67
2021-04-20T00:00:00+00:00,2021-04-20T02:00:00,DK1,464.99,62.53
2021-04-20T01:00:00+00:00,2021-04-20T03:00:00,DK1,475.32,63.92
2021-04-20T02:00:00+00:00,2021-04-20T04:00:00,DK1,510.2,68.61
2021-04-20T03:00:00+00:00,2021-04-20T05:00:00,DK1,534.96,71.94
2021-04-20T04:00:00+00:00,2021-04-20T06:00:00,DK1,635.27,85.43
2021-04-20T05:00:00+00:00,2021-04-20T07:00:00,DK1,736.56,99.05
2021-04-20T06:00:00+00:00,2021-04-20T08:00:00,DK1,821.03,110.41
2021-04-20T07:00:00+00:00,2021-04-20T09:00:00,DK1,684.13,92
2021-04-20T08:00:00+00:00,2021-04-20T10:00:00,DK1,517.04,69.53
2021-04-20T09:00:00+00:00,2021-04-20T11:00:00,DK1,463.05,62.27
2021-04-20T10:00:00+00:00,2021-04-20T12:00:00,DK1,449.59,60.46
2021-04-20T11:00:00+00:00,2021-04-20T13:00:00,DK1,438.59,58.98
2021-04-20T12:00:00+00:00,2021-04-20T14:00:00,DK1,430.33,57.87
2021-04-20T13:00:00+00:00,2021-04-20T15:00:00,DK1,424.01,57.02
2021-04-20T14:00:00+00:00,2021-04-20T16:00:00,DK1,437.47,58.83
2021-04-20T15:00:00+00:00,2021-04-20T17:00:00,DK1,519.64,69.88
2021-04-20T16:00:00+00:00,2021-04-20T18:00:00,DK1,631.93,84.98
2021-04-20T17:00:00+00:00,2021-04-20T19:00:00,DK1,743.62,100
2021-04-20T18:00:00+00:00,2021-04-20T20:00:00,DK1,756.48,101.73
2021-04-20T19:00:00+00:00,2021-04-20T21:00:00,DK1,698.41,93.92
2021-04-20T20:00:00+00:00,2021-04-20T22:00:00,DK1,646.28,86.91
2021-04-20T21:00:00+00:00,2021-04-20T23:00:00,DK1,557.72,75
2021-04-20T22:00:00+00:00,2021-04-21T00:00:00,DK1,481.27,64.72
2021-04-20T23:00:00+00:00,2021-04-21T01:00:00,DK1,426.32,57.33
2021-04-21T00:00:00+00:00,2021-04-21T02:00:00,DK1,412.04,55.41
2021-04-21T01:00:00+00:00,2021-04-21T03:00:00,DK1,424.38,57.07
2021-04-21T02:00:00+00:00,2021-04-21T04:00:00,DK1,439.33,59.08
2021-04-21T03:00:00+00:00,2021-04-21T05:00:00,DK1,461.04,62
2021-04-21T04:00:00+00:00,2021-04-21T06:00:00,DK1,602.41,81.01
2021-04-21T05:00:00+00:00,2021-04-21T07:00:00,DK1,651.49,87.61
2021-04-21T06:00:00+00:00,2021-04-21T08:00:00,DK1,472.94,63.6
2021-04-21T07:00:00+00:00,2021-04-21T09:00:00,DK1,365.41,49.14
2021-04-21T08:00:00+00:00,2021-04-21T10:00:00,DK1,204.27,27.47
2021-04-21T09:00:00+00:00,2021-04-21T11:00:00,DK1,293.06,39.41
2021-04-21T10:00:00+00:00,2021-04-21T12:00:00,DK1,299.98,40.34
2021-04-21T11:00:00+00:00,2021-04-21T13:00:00,DK1,283.84,38.17
2021-04-21T12:00:00+00:00,2021-04-21T14:00:00,DK1,274.99,36.98
2021-04-21T13:00:00+00:00,2021-04-21T15:00:00,DK1,223.31,30.03
2021-04-21T14:00:00+00:00,2021-04-21T16:00:00,DK1,200.93,27.02
2021-04-21T15:00:00+00:00,2021-04-21T17:00:00,DK1,286.52,38.53
2021-04-21T16:00:00+00:00,2021-04-21T18:00:00,DK1,300.13,40.36
2021-04-21T17:00:00+00:00,2021-04-21T19:00:00,DK1,302.28,40.65
2021-04-21T18:00:00+00:00,2021-04-21T20:00:00,DK1,305.55,41.09
2021-04-21T19:00:00+00:00,2021-04-21T21:00:00,DK1,304.21,40.91
2021-04-21T20:00:00+00:00,2021-04-21T22:00:00,DK1,299.23,40.24
2021-04-21T21:00:00+00:00,2021-04-21T23:00:00,DK1,285.7,38.42
2021-04-21T22:00:00+00:00,2021-04-22T00:00:00,DK1,156.23,21.01
2021-04-21T23:00:00+00:00,2021-04-22T01:00:00,DK1,198.69,26.72
2021-04-22T00:00:00+00:00,2021-04-22T02:00:00,DK1,199.21,26.79
2021-04-22T01:00:00+00:00,2021-04-22T03:00:00,DK1,286.07,38.47
2021-04-22T02:00:00+00:00,2021-04-22T04:00:00,DK1,286.88,38.58
2021-04-22T03:00:00+00:00,2021-04-22T05:00:00,DK1,216.09,29.06
2021-04-22T04:00:00+00:00,2021-04-22T06:00:00,DK1,284.65,38.28
2021-04-22T05:00:00+00:00,2021-04-22T07:00:00,DK1,442.82,59.55
2021-04-22T06:00:00+00:00,2021-04-22T08:00:00,DK1,389.35,52.36
2021-04-22T07:00:00+00:00,2021-04-22T09:00:00,DK1,317.67,42.72
2021-04-22T08:00:00+00:00,2021-04-22T10:00:00,DK1,264.95,35.63
2021-04-22T09:00:00+00:00,2021-04-22T11:00:00,DK1,215.42,28.97
2021-04-22T10:00:00+00:00,2021-04-22T12:00:00,DK1,131.4,17.67
2021-04-22T11:00:00+00:00,2021-04-22T13:00:00,DK1,0.52,0.07
2021-04-22T12:00:00+00:00,2021-04-22T14:00:00,DK1,0.45,0.06
2021-04-22T13:00:00+00:00,2021-04-22T15:00:00,DK1,11.38,1.53
2021-04-22T14:00:00+00:00,2021-04-22T16:00:00,DK1,118.61,15.95
2021-04-22T15:00:00+00:00,2021-04-22T17:00:00,DK1,347.41,46.72
2021-04-22T16:00:00+00:00,2021-04-22T18:00:00,DK1,312.61,42.04
2021-04-22T17:00:00+00:00,2021-04-22T19:00:00,DK1,339.23,45.62
2021-04-22T18:00:00+00:00,2021-04-22T20:00:00,DK1,337.3,45.36
2021-04-22T19:00:00+00:00,2021-04-22T21:00:00,DK1,392.7,52.81
2021-04-22T20:00:00+00:00,2021-04-22T22:00:00,DK1,297.82,40.05
2021-04-22T21:00:00+00:00,2021-04-22T23:00:00,DK1,253.79,34.13
2021-04-22T22:00:00+00:00,2021-04-23T00:00:00,DK1,313.96,42.22
2021-04-22T23:00:00+00:00,2021-04-23T01:00:00,DK1,313.22,42.12
2021-04-23T00:00:00+00:00,2021-04-23T02:00:00,DK1,315.3,42.4
2021-04-23T01:00:00+00:00,2021-04-23T03:00:00,DK1,341.11,45.87
2021-04-23T02:00:00+00:00,2021-04-23T04:00:00,DK1,346.09,46.54
2021-04-23T03:00:00+00:00,2021-04-23T05:00:00,DK1,244.29,32.85
2021-04-23T04:00:00+00:00,2021-04-23T06:00:00,DK1,392.64,52.8
2021-04-23T05:00:00+00:00,2021-04-23T07:00:00,DK1,439.05,59.04
2021-04-23T06:00:00+00:00,2021-04-23T08:00:00,DK1,496.23,66.73
2021-04-23T07:00:00+00:00,2021-04-23T09:00:00,DK1,372.41,50.08
2021-04-23T08:00:00+00:00,2021-04-23T10:00:00,DK1,359.85,48.39
2021-04-23T09:00:00+00:00,2021-04-23T11:00:00,DK1,359.48,48.34
2021-04-23T10:00:00+00:00,2021-04-23T12:00:00,DK1,339.1,45.6
2021-04-23T11:00:00+00:00,2021-04-23T13:00:00,DK1,323.63,43.52
2021-04-23T12:00:00+00:00,2021-04-23T14:00:00,DK1,288.01,38.73
2021-04-23T13:00:00+00:00,2021-04-23T15:00:00,DK1,297.68,40.03
2021-04-23T14:00:00+00:00,2021-04-23T16:00:00,DK1,311.36,41.87
2021-04-23T15:00:00+00:00,2021-04-23T17:00:00,DK1,350.85,47.18
2021-04-23T16:00:00+00:00,2021-04-23T18:00:00,DK1,350.03,47.07
2021-04-23T17:00:00+00:00,2021-04-23T19:00:00,DK1,350.11,47.08
2021-04-23T18:00:00+00:00,2021-04-23T20:00:00,DK1,364.31,48.99
2021-04-23T19:00:00+00:00,2021-04-23T21:00:00,DK1,505.75,68.01
2021-04-23T20:00:00+00:00,2021-04-23T22:00:00,DK1,392.87,52.83
2021-04-23T21:00:00+00:00,2021-04-23T23:00:00,DK1,355.91,47.86
2021-04-23T22:00:00+00:00,2021-04-24T00:00:00,DK1,369.5,49.69
2021-04-23T23:00:00+00:00,2021-04-24T01:00:00,DK1,366.15,49.24
2021-04-24T00:00:00+00:00,2021-04-24T02:00:00,DK1,365.48,49.15
2021-04-24T01:00:00+00:00,2021-04-24T03:00:00,DK1,365.86,49.2
2021-04-24T02:00:00+00:00,2021-04-24T04:00:00,DK1,367.19,49.38
2021-04-24T03:00:00+00:00,2021-04-24T05:00:00,DK1,377.61,50.78
2021-04-24T04:00:00+00:00,2021-04-24T06:00:00,DK1,430.92,57.95
2021-04-24T05:00:00+00:00,2021-04-24T07:00:00,DK1,427.65,57.51
2021-04-24T06:00:00+00:00,2021-04-24T08:00:00,DK1,414.56,55.75
2021-04-24T07:00:00+00:00,2021-04-24T09:00:00,DK1,406.61,54.68
2021-04-24T08:00:00+00:00,2021-04-24T10:00:00,DK1,371.81,50
2021-04-24T09:00:00+00:00,2021-04-24T11:00:00,DK1,356.64,47.96
2021-04-24T10:00:00+00:00,2021-04-24T12:00:00,DK1,326.44,43.9
2021-04-24T11:00:00+00:00,2021-04-24T13:00:00,DK1,244.2,32.84
2021-04-24T12:00:00+00:00,2021-04-24T14:00:00,DK1,150.51,20.24
2021-04-24T13:00:00+00:00,2021-04-24T15:00:00,DK1,145.08,19.51
2021-04-24T14:00:00+00:00,2021-04-24T16:00:00,DK1,209.55,28.18
2021-04-24T15:00:00+00:00,2021-04-24T17:00:00,DK1,360.35,48.46
2021-04-24T16:00:00+00:00,2021-04-24T18:00:00,DK1,413.37,55.59
2021-04-24T17:00:00+00:00,2021-04-24T19:00:00,DK1,456.2,61.35
2021-04-24T18:00:00+00:00,2021-04-24T20:00:00,DK1,506.18,68.07
2021-04-24T19:00:00+00:00,2021-04-24T21:00:00,DK1,449.07,60.39
2021-04-24T20:00:00+00:00,2021-04-24T22:00:00,DK1,426.83,57.4
2021-04-24T21:00:00+00:00,2021-04-24T23:00:00,DK1,394.93,53.11
2021-04-24T22:00:00+00:00,2021-04-25T00:00:00,DK1,377.9,50.82
2021-04-24T23:00:00+00:00,2021-04-25T01:00:00,DK1,361.02,48.55
2021-04-25T00:00:00+00:00,2021-04-25T02:00:00,DK1,362.21,48.71
2021-04-25T01:00:00+00:00,2021-04-25T03:00:00,DK1,359.16,48.3
2021-04-25T02:00:00+00:00,2021-04-25T04:00:00,DK1,357.15,48.03
2021-04-25T03:00:00+00:00,2021-04-25T05:00:00,DK1,351.87,47.32
2021-04-25T04:00:00+00:00,2021-04-25T06:00:00,DK1,332.84,44.76
2021-04-25T05:00:00+00:00,2021-04-25T07:00:00,DK1,325.7,43.8
2021-04-25T06:00:00+00:00,2021-04-25T08:00:00,DK1,323.32,43.48
2021-04-25T07:00:00+00:00,2021-04-25T09:00:00,DK1,276.69,37.21
2021-04-25T08:00:00+00:00,2021-04-25T10:00:00,DK1,132.36,17.8
2021-04-25T09:00:00+00:00,2021-04-25T11:00:00,DK1,115.26,15.5
2021-04-25T10:00:00+00:00,2021-04-25T12:00:00,DK1,113.92,15.32
2021-04-25T11:00:00+00:00,2021-04-25T13:00:00,DK1,11.97,1.61
2021-04-25T12:00:00+00:00,2021-04-25T14:00:00,DK1,-51.61,-6.94
2021-04-25T13:00:00+00:00,2021-04-25T15:00:00,DK1,-24.46,-3.29
2021-04-25T14:00:00+00:00,2021-04-25T16:00:00,DK1,0.82,0.11
2021-04-25T15:00:00+00:00,2021-04-25T17:00:00,DK1,140.61,18.91
2021-04-25T16:00:00+00:00,2021-04-25T18:00:00,DK1,406.75,54.7
2021-04-25T17:00:00+00:00,2021-04-25T19:00:00,DK1,490.26,65.93
2021-04-25T18:00:00+00:00,2021-04-25T20:00:00,DK1,504.76,67.88
2021-04-25T19:00:00+00:00,2021-04-25T21:00:00,DK1,490.78,66
2021-04-25T20:00:00+00:00,2021-04-25T22:00:00,DK1,483.19,64.98
2021-04-25T21:00:00+00:00,2021-04-25T23:00:00,DK1,446.01,59.98
2021-04-25T22:00:00+00:00,2021-04-26T00:00:00,DK1,390.39,52.5
2021-04-25T23:00:00+00:00,2021-04-26T01:00:00,DK1,380.28,51.14
2021-04-26T00:00:00+00:00,2021-04-26T02:00:00,DK1,390.46,52.51
2021-04-26T01:00:00+00:00,2021-04-26T03:00:00,DK1,379.98,51.1
2021-04-26T02:00:00+00:00,2021-04-26T04:00:00,DK1,380.5,51.17
2021-04-26T03:00:00+00:00,2021-04-26T05:00:00,DK1,424.3,57.06
2021-04-26T04:00:00+00:00,2021-04-26T06:00:00,DK1,557.4,74.96
2021-04-26T05:00:00+00:00,2021-04-26T07:00:00,DK1,609.45,81.96
2021-04-26T06:00:00+00:00,2021-04-26T08:00:00,DK1,623.51,83.85
2021-04-26T07:00:00+00:00,2021-04-26T09:00:00,DK1,551.97,74.23
2021-04-26T08:00:00+00:00,2021-04-26T10:00:00,DK1,390.76,52.55
2021-04-26T09:00:00+00:00,2021-04-26T11:00:00,DK1,379.76,51.07
2021-04-26T10:00:00+00:00,2021-04-26T12:00:00,DK1,372.69,50.12
2021-04-26T11:00:00+00:00,2021-04-26T13:00:00,DK1,364.29,48.99
2021-04-26T12:00:00+00:00,2021-04-26T14:00:00,DK1,359.46,48.34
2021-04-26T13:00:00+00:00,2021-04-26T15:00:00,DK1,365.41,49.14
2021-04-26T14:00:00+00:00,2021-04-26T16:00:00,DK1,368.16,49.51
2021-04-26T15:00:00+00:00,2021-04-26T17:00:00,DK1,411.36,55.32
2021-04-26T16:00:00+00:00,2021-04-26T18:00:00,DK1,535.99,72.08
2021-04-26T17:00:00+00:00,2021-04-26T19:00:00,DK1,592.43,79.67
2021-04-26T18:00:00+00:00,2021-04-26T20:00:00,DK1,602.46,81.02
2021-04-26T19:00:00+00:00,2021-04-26T21:00:00,DK1,558.07,75.05
2021-04-26T20:00:00+00:00,2021-04-26T22:00:00,DK1,525.65,70.69
2021-04-26T21:00:00+00:00,2021-04-26T23:00:00,DK1,472.11,63.49
2021-04-26T22:00:00+00:00,2021-04-27T00:00:00,DK1,398.72,53.62
2021-04-26T23:00:00+00:00,2021-04-27T01:00:00,DK1,386.83,52.02
2021-04-27T00:00:00+00:00,2021-04-27T02:00:00,DK1,383.18,51.53
2021-04-27T01:00:00+00:00,2021-04-27T03:00:00,DK1,374.18,50.32
2021-04-27T02:00:00+00:00,2021-04-27T04:00:00,DK1,380.73,51.2
2021-04-27T03:00:00+00:00,2021-04-27T05:00:00,DK1,409.43,55.06
2021-04-27T04:00:00+00:00,2021-04-27T06:00:00,DK1,562.09,75.59
2021-04-27T05:00:00+00:00,2021-04-27T07:00:00,DK1,616.75,82.94
2021-04-27T06:00:00+00:00,2021-04-27T08:00:00,DK1,607.53,81.7
2021-04-27T07:00:00+00:00,2021-04-27T09:00:00,DK1,498.59,67.05
2021-04-27T08:00:00+00:00,2021-04-27T10:00:00,DK1,378.72,50.93
2021-04-27T09:00:00+00:00,2021-04-27T11:00:00,DK1,371.66,49.98
2021-04-27T10:00:00+00:00,2021-04-27T12:00:00,DK1,359.91,48.4
2021-04-27T11:00:00+00:00,2021-04-27T13:00:00,DK1,345.11,46.41
2021-04-27T12:00:00+00:00,2021-04-27T14:00:00,DK1,340.5,45.79
2021-04-27T13:00:00+00:00,2021-04-27T15:00:00,DK1,351.13,47.22
2021-04-27T14:00:00+00:00,2021-04-27T16:00:00,DK1,364.82,49.06
2021-04-27T15:00:00+00:00,2021-04-27T17:00:00,DK1,403.26,54.23
2021-04-27T16:00:00+00:00,2021-04-27T18:00:00,DK1,539.49,72.55
2021-04-27T17:00:00+00:00,2021-04-27T19:00:00,DK1,597.49,80.35
2021-04-27T18:00:00+00:00,2021-04-27T20:00:00,DK1,601.36,80.87
2021-04-27T19:00:00+00:00,2021-04-27T21:00:00,DK1,511.08,68.73
2021-04-27T20:00:00+00:00,2021-04-27T22:00:00,DK1,415.31,55.85
2021-04-27T21:00:00+00:00,2021-04-27T23:00:00,DK1,369.57,49.7
2021-04-27T22:00:00+00:00,2021-04-28T00:00:00,DK1,360.42,48.47
2021-04-27T23:00:00+00:00,2021-04-28T01:00:00,DK1,355.21,47.77
2021-04-28T00:00:00+00:00,2021-04-28T02:00:00,DK1,360.86,48.53
2021-04-28T01:00:00+00:00,2021-04-28T03:00:00,DK1,398.34,53.57
2021-04-28T02:00:00+00:00,2021-04-28T04:00:00,DK1,402.8,54.17
2021-04-28T03:00:00+00:00,2021-04-28T05:00:00,DK1,404.22,54.36
2021-04-28T04:00:00+00:00,2021-04-28T06:00:00,DK1,535.24,71.98
2021-04-28T05:00:00+00:00,2021-04-28T07:00:00,DK1,605.88,81.48
2021-04-28T06:00:00+00:00,2021-04-28T08:00:00,DK1,636.29,85.57
2021-04-28T07:00:00+00:00,2021-04-28T09:00:00,DK1,520.44,69.99
2021-04-28T08:00:00+00:00,2021-04-28T10:00:00,DK1,405.03,54.47
2021-04-28T09:00:00+00:00,2021-04-28T11:00:00,DK1,382.87,51.49
2021-04-28T10:00:00+00:00,2021-04-28T12:00:00,DK1,368.45,49.55
2021-04-28T11:00:00+00:00,2021-04-28T13:00:00,DK1,367.71,49.45
2021-04-28T12:00:00+00:00,2021-04-28T14:00:00,DK1,378.04,50.84
2021-04-28T13:00:00+00:00,2021-04-28T15:00:00,DK1,403.77,54.3
2021-04-28T14:00:00+00:00,2021-04-28T16:00:00,DK1,416.11,55.96
2021-04-28T15:00:00+00:00,2021-04-28T17:00:00,DK1,488.61,65.71
2021-04-28T16:00:00+00:00,2021-04-28T18:00:00,DK1,517.76,69.63
2021-04-28T17:00:00+00:00,2021-04-28T19:00:00,DK1,566.02,76.12
2021-04-28T18:00:00+00:00,2021-04-28T20:00:00,DK1,522.07,70.21
2021-04-28T19:00:00+00:00,2021-04-28T21:00:00,DK1,465.93,62.66
2021-04-28T20:00:00+00:00,2021-04-28T22:00:00,DK1,420.95,56.61
2021-04-28T21:00:00+00:00,2021-04-28T23:00:00,DK1,375.22,50.46
2021-04-28T22:00:00+00:00,2021-04-29T00:00:00,DK1,369.78,49.73
2021-04-28T23:00:00+00:00,2021-04-29T01:00:00,DK1,364.94,49.08
2021-04-29T00:00:00+00:00,2021-04-29T02:00:00,DK1,363.68,48.91
2021-04-29T01:00:00+00:00,2021-04-29T03:00:00,DK1,364.87,49.07
2021-04-29T02:00:00+00:00,2021-04-29T04:00:00,DK1,370.97,49.89
2021-04-29T03:00:00+00:00,2021-04-29T05:00:00,DK1,376.99,50.7
2021-04-29T04:00:00+00:00,2021-04-29T06:00:00,DK1,428.82,57.67
2021-04-29T05:00:00+00:00,2021-04-29T07:00:00,DK1,592.33,79.66
2021-04-29T06:00:00+00:00,2021-04-29T08:00:00,DK1,631.29,84.9
2021-04-29T07:00:00+00:00,2021-04-29T09:00:00,DK1,518.57,69.74
2021-04-29T08:00:00+00:00,2021-04-29T10:00:00,DK1,458.34,61.64
2021-04-29T09:00:00+00:00,2021-04-29T11:00:00,DK1,424.58,57.1
2021-04-29T10:00:00+00:00,2021-04-29T12:00:00,DK1,400.41,53.85
2021-04-29T11:00:00+00:00,2021-04-29T13:00:00,DK1,367.03,49.36
2021-04-29T12:00:00+00:00,2021-04-29T14:00:00,DK1,347.25,46.7
2021-04-29T13:00:00+00:00,2021-04-29T15:00:00,DK1,334.61,45
2021-04-29T14:00:00+00:00,2021-04-29T16:00:00,DK1,352.45,47.4
2021-04-29T15:00:00+00:00,2021-04-29T17:00:00,DK1,367.77,49.46
2021-04-29T16:00:00+00:00,2021-04-29T18:00:00,DK1,390.15,52.47
2021-04-29T17:00:00+00:00,2021-04-29T19:00:00,DK1,389.41,52.37
2021-04-29T18:00:00+00:00,2021-04-29T20:00:00,DK1,378.03,50.84
2021-04-29T19:00:00+00:00,2021-04-29T21:00:00,DK1,377.73,50.8
2021-04-29T20:00:00+00:00,2021-04-29T22:00:00,DK1,366.65,49.31
2021-04-29T21:00:00+00:00,2021-04-29T23:00:00,DK1,368.14,49.51
2021-04-29T22:00:00+00:00,2021-04-30T00:00:00,DK1,370,49.76
2021-04-29T23:00:00+00:00,2021-04-30T01:00:00,DK1,364.65,49.04
2021-04-30T00:00:00+00:00,2021-04-30T02:00:00,DK1,371.41,49.95
2021-04-30T01:00:00+00:00,2021-04-30T03:00:00,DK1,438.26,58.94
2021-04-30T02:00:00+00:00,2021-04-30T04:00:00,DK1,448.45,60.31
2021-04-30T03:00:00+00:00,2021-04-30T05:00:00,DK1,485.25,65.26
2021-04-30T04:00:00+00:00,2021-04-30T06:00:00,DK1,550.24,74
2021-04-30T05:00:00+00:00,2021-04-30T07:00:00,DK1,607.27,81.67
2021-04-30T06:00:00+00:00,2021-04-30T08:00:00,DK1,631.51,84.93
2021-04-30T07:00:00+00:00,2021-04-30T09:00:00,DK1,582.14,78.29
2021-04-30T08:00:00+00:00,2021-04-30T10:00:00,DK1,568.91,76.51
2021-04-30T09:00:00+00:00,2021-04-30T11:00:00,DK1,531.36,71.46
2021-04-30T10:00:00+00:00,2021-04-30T12:00:00,DK1,390.3,52.49
2021-04-30T11:00:00+00:00,2021-04-30T13:00:00,DK1,377.58,50.78
2021-04-30T12:00:00+00:00,2021-04-30T14:00:00,DK1,412.01,55.41
2021-04-30T13:00:00+00:00,2021-04-30T15:00:00,DK1,427.4,57.48
2021-04-30T14:00:00+00:00,2021-04-30T16:00:00,DK1,438.41,58.96
2021-04-30T15:00:00+00:00,2021-04-30T17:00:00,DK1,517.82,69.64
2021-04-30T16:00:00+00:00,2021-04-30T18:00:00,DK1,561.77,75.55
2021-04-30T17:00:00+00:00,2021-04-30T19:00:00,DK1,587.87,79.06
